,cik,company.name,ticker,date.filed,90_DAYS
326,1370450,Willdan Group  Inc ,WLDN,2019-11-01,2020-01-30
327,1370450,Willdan Group  Inc ,WLDN,2020-05-08,2020-08-06
328,1370450,Willdan Group  Inc ,WLDN,2020-08-07,2020-11-05
329,1370450,Willdan Group  Inc ,WLDN,2020-11-06,2021-02-04
330,1370450,Willdan Group  Inc ,WLDN,2021-05-07,2021-08-05
331,1370450,Willdan Group  Inc ,WLDN,2021-08-06,2021-11-04
332,1370450,Willdan Group  Inc ,WLDN,2021-11-05,2022-02-03
333,1398733,Aquestive Therapeutics  Inc ,AQST,2018-09-04,2018-12-03
334,1398733,Aquestive Therapeutics  Inc ,AQST,2018-11-06,2019-02-04
335,1398733,Aquestive Therapeutics  Inc ,AQST,2019-05-08,2019-08-06
336,1398733,Aquestive Therapeutics  Inc ,AQST,2019-08-06,2019-11-04
337,1398733,Aquestive Therapeutics  Inc ,AQST,2019-11-05,2020-02-03
338,1398733,Aquestive Therapeutics  Inc ,AQST,2020-05-05,2020-08-03
339,1398733,Aquestive Therapeutics  Inc ,AQST,2020-08-04,2020-11-02
340,1398733,Aquestive Therapeutics  Inc ,AQST,2020-11-04,2021-02-02
341,1398733,Aquestive Therapeutics  Inc ,AQST,2021-05-04,2021-08-02
342,1398733,Aquestive Therapeutics  Inc ,AQST,2021-08-03,2021-11-01
343,1398733,Aquestive Therapeutics  Inc ,AQST,2021-11-02,2022-01-31
344,1411342,Ellington Financial LLC,EFC,2017-05-10,2017-08-08
345,1411342,Ellington Financial LLC,EFC-PA,2017-05-10,2017-08-08
346,1411342,Ellington Financial LLC,EFC-PB,2017-05-10,2017-08-08
347,1411342,Ellington Financial LLC,EFC,2017-08-08,2017-11-06
348,1411342,Ellington Financial LLC,EFC-PA,2017-08-08,2017-11-06
349,1411342,Ellington Financial LLC,EFC-PB,2017-08-08,2017-11-06
350,1411342,Ellington Financial LLC,EFC,2017-11-09,2018-02-07
351,1411342,Ellington Financial LLC,EFC-PA,2017-11-09,2018-02-07
352,1411342,Ellington Financial LLC,EFC-PB,2017-11-09,2018-02-07
353,1411342,Ellington Financial LLC,EFC,2018-05-09,2018-08-07
354,1411342,Ellington Financial LLC,EFC-PA,2018-05-09,2018-08-07
355,1411342,Ellington Financial LLC,EFC-PB,2018-05-09,2018-08-07
356,1411342,Ellington Financial LLC,EFC,2018-08-09,2018-11-07
357,1411342,Ellington Financial LLC,EFC-PA,2018-08-09,2018-11-07
358,1411342,Ellington Financial LLC,EFC-PB,2018-08-09,2018-11-07
359,1411342,Ellington Financial LLC,EFC,2018-11-09,2019-02-07
360,1411342,Ellington Financial LLC,EFC-PA,2018-11-09,2019-02-07
361,1411342,Ellington Financial LLC,EFC-PB,2018-11-09,2019-02-07
362,1411342,Ellington Financial Inc ,EFC,2019-05-10,2019-08-08
363,1411342,Ellington Financial Inc ,EFC-PA,2019-05-10,2019-08-08
364,1411342,Ellington Financial Inc ,EFC-PB,2019-05-10,2019-08-08
365,1411342,Ellington Financial Inc ,EFC,2019-08-09,2019-11-07
366,1411342,Ellington Financial Inc ,EFC-PA,2019-08-09,2019-11-07
367,1411342,Ellington Financial Inc ,EFC-PB,2019-08-09,2019-11-07
368,1411342,Ellington Financial Inc ,EFC,2019-11-08,2020-02-06
369,1411342,Ellington Financial Inc ,EFC-PA,2019-11-08,2020-02-06
370,1411342,Ellington Financial Inc ,EFC-PB,2019-11-08,2020-02-06
371,1411342,Ellington Financial Inc ,EFC,2020-05-21,2020-08-19
372,1411342,Ellington Financial Inc ,EFC-PA,2020-05-21,2020-08-19
373,1411342,Ellington Financial Inc ,EFC-PB,2020-05-21,2020-08-19
374,1411342,Ellington Financial Inc ,EFC,2020-08-10,2020-11-08
375,1411342,Ellington Financial Inc ,EFC-PA,2020-08-10,2020-11-08
376,1411342,Ellington Financial Inc ,EFC-PB,2020-08-10,2020-11-08
377,1411342,Ellington Financial Inc ,EFC,2020-11-09,2021-02-07
378,1411342,Ellington Financial Inc ,EFC-PA,2020-11-09,2021-02-07
379,1411342,Ellington Financial Inc ,EFC-PB,2020-11-09,2021-02-07
380,1411342,Ellington Financial Inc ,EFC,2021-05-10,2021-08-08
381,1411342,Ellington Financial Inc ,EFC-PA,2021-05-10,2021-08-08
382,1411342,Ellington Financial Inc ,EFC-PB,2021-05-10,2021-08-08
383,1411342,Ellington Financial Inc ,EFC,2021-08-09,2021-11-07
384,1411342,Ellington Financial Inc ,EFC-PA,2021-08-09,2021-11-07
385,1411342,Ellington Financial Inc ,EFC-PB,2021-08-09,2021-11-07
386,1411342,Ellington Financial Inc ,EFC,2021-11-09,2022-02-07
387,1411342,Ellington Financial Inc ,EFC-PA,2021-11-09,2022-02-07
388,1411342,Ellington Financial Inc ,EFC-PB,2021-11-09,2022-02-07
389,1464423,PennyMac Mortgage Investment Trust,PMT,2017-05-09,2017-08-07
390,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2017-05-09,2017-08-07
391,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2017-05-09,2017-08-07
392,1464423,PennyMac Mortgage Investment Trust,PMT-PC,2017-05-09,2017-08-07
393,1464423,PennyMac Mortgage Investment Trust,PMT,2017-08-08,2017-11-06
394,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2017-08-08,2017-11-06
395,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2017-08-08,2017-11-06
396,1464423,PennyMac Mortgage Investment Trust,PMT-PC,2017-08-08,2017-11-06
397,1464423,PennyMac Mortgage Investment Trust,PMT,2017-11-08,2018-02-06
398,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2017-11-08,2018-02-06
399,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2017-11-08,2018-02-06
400,1464423,PennyMac Mortgage Investment Trust,PMT-PC,2017-11-08,2018-02-06
401,1464423,PennyMac Mortgage Investment Trust,PMT,2018-05-07,2018-08-05
402,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2018-05-07,2018-08-05
403,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2018-05-07,2018-08-05
404,1464423,PennyMac Mortgage Investment Trust,PMT-PC,2018-05-07,2018-08-05
405,1464423,PennyMac Mortgage Investment Trust,PMT,2018-08-07,2018-11-05
406,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2018-08-07,2018-11-05
407,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2018-08-07,2018-11-05
408,1464423,PennyMac Mortgage Investment Trust,PMT-PC,2018-08-07,2018-11-05
409,1464423,PennyMac Mortgage Investment Trust,PMT,2018-11-07,2019-02-05
410,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2018-11-07,2019-02-05
411,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2018-11-07,2019-02-05
412,1464423,PennyMac Mortgage Investment Trust,PMT-PC,2018-11-07,2019-02-05
413,1464423,PennyMac Mortgage Investment Trust,PMT,2019-05-03,2019-08-01
414,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2019-05-03,2019-08-01
415,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2019-05-03,2019-08-01
416,1464423,PennyMac Mortgage Investment Trust,PMT-PC,2019-05-03,2019-08-01
417,1464423,PennyMac Mortgage Investment Trust,PMT,2019-08-05,2019-11-03
418,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2019-08-05,2019-11-03
419,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2019-08-05,2019-11-03
420,1464423,PennyMac Mortgage Investment Trust,PMT-PC,2019-08-05,2019-11-03
421,1464423,PennyMac Mortgage Investment Trust,PMT,2019-11-01,2020-01-30
422,1464423,PennyMac Mortgage Investment Trust,PMT-PA,2019-11-01,2020-01-30
423,1464423,PennyMac Mortgage Investment Trust,PMT-PB,2019-11-01,2020-01-30
424,1464423,PennyMac Mortgage Investment Trust,PMT-PC,2019-11-01,2020-01-30
425,1464423,PennyMac Mortgage Investment Trust,PMT,2020-05-08,2020-08-06
